1.475477447962255001e+09 2.916933288830751009e-02
1.475477448961119890e+09 2.916932685183523666e-02
1.475477449959985018e+09 2.916933428413833948e-02
1.475477450958849907e+09 2.916934732128955571e-02
1.475477451957715034e+09 2.916934809772949930e-02
1.475477452956579924e+09 2.916933738154929567e-02
1.475477453955445051e+09 2.916933416354577577e-02
1.475477454954309940e+09 2.916934168962452903e-02
1.475477455953175068e+09 2.916934552280124257e-02
1.475477456952039957e+09 2.916934820988710195e-02
1.475477457950905085e+09 2.916935190782940501e-02
1.475477458949769974e+09 2.916934703285461658e-02
1.475477459948635101e+09 2.916934337224637991e-02
1.475477460947499990e+09 2.916934964565983182e-02
1.475477461946365118e+09 2.916936246763597931e-02
1.475477462945230007e+09 2.916935997944238024e-02
1.475477463944094896e+09 2.916934562373901807e-02
1.475477464942960024e+09 2.916935363183691815e-02
1.475477465941824913e+09 2.916936709955315551e-02
1.475477466940690041e+09 2.916936160205043163e-02
1.475477467939554930e+09 2.916936230952312664e-02
1.475477468938420057e+09 2.916936443089311951e-02
1.475477469937284946e+09 2.916935991387263963e-02
1.475477470936150074e+09 2.916936940182915730e-02
1.475477471935014963e+09 2.916937406698967908e-02
1.475477472933880091e+09 2.916936446008705150e-02
1.475477473932744980e+09 2.916936918652443533e-02
1.475477474931610107e+09 2.916938380193156988e-02
1.475477475930474997e+09 2.916937645881398714e-02
1.475477476929339886e+09 2.916936567856869694e-02
1.475477477928205013e+09 2.916937740085109865e-02
1.475477478927069902e+09 2.916938512809164399e-02
1.475477479925935030e+09 2.916939100187419809e-02
1.475477480924799919e+09 2.916938560485369397e-02
1.475477481923665047e+09 2.916937769926986057e-02
1.475477482922529936e+09 2.916939268408489869e-02
1.475477483921395063e+09 2.916939264131552731e-02
1.475477484920259953e+09 2.916938643789625946e-02
1.475477485919125080e+09 2.916940200035633007e-02
1.475477486917989969e+09 2.916940462103823420e-02
1.475477487916855097e+09 2.916939466515754142e-02
1.475477488915719986e+09 2.916939142211371488e-02
1.475477489914585114e+09 2.916940220396187916e-02
1.475477490913450003e+09 2.916941880694839603e-02
1.475477491912314892e+09 2.916941179396075751e-02
1.475477492911180019e+09 2.916940388590783667e-02
1.475477493910044909e+09 2.916941332586972871e-02
1.475477494908910036e+09 2.916941662579312228e-02
1.475477495907774925e+09 2.916941745042258075e-02
1.475477496906640053e+09 2.916942113445785550e-02
1.475477497905504942e+09 2.916942421438865549e-02
1.475477498904370070e+09 2.916942738119262038e-02
1.475477499903234959e+09 2.916942733478435079e-02
1.475477500902100086e+09 2.916942695707237104e-02
1.475477501900964975e+09 2.916943387455606801e-02
1.475477502899830103e+09 2.916943899118312061e-02
1.475477503898694992e+09 2.916944209882558689e-02
1.475477504897559881e+09 2.916944193242944697e-02
1.475477505896425009e+09 2.916943397653236347e-02
1.475477506895289898e+09 2.916944777898198421e-02
1.475477507894155025e+09 2.916946131883378993e-02
1.475477508893019915e+09 2.916945008122761099e-02
1.475477509891885042e+09 2.916944320805570090e-02
1.475477510890749931e+09 2.916945760648996869e-02
1.475477511889615059e+09 2.916947130949090403e-02
1.475477512888479948e+09 2.916946111320022073e-02
1.475477513887345076e+09 2.916946318545044978e-02
1.475477514886209965e+09 2.916947918115031860e-02
1.475477515885075092e+09 2.916946295274586501e-02
1.475477516883939981e+09 2.916946164127470764e-02
1.475477517882805109e+09 2.916949075167997799e-02
1.475477518881669998e+09 2.916949251317956654e-02
1.475477519880534887e+09 2.916947691523108510e-02
1.475477520879400015e+09 2.916947920527006993e-02
1.475477521878264904e+09 2.916949369723607563e-02
1.475477522877130032e+09 2.916949275062875185e-02
1.475477523875994921e+09 2.916949641249537775e-02
1.475477524874860048e+09 2.916950924375902657e-02
1.475477525873724937e+09 2.916949833146841378e-02
1.475477526872590065e+09 2.916949776950580886e-02
1.475477527871454954e+09 2.916951848796714777e-02
1.475477528870320082e+09 2.916951651891502156e-02
1.475477529869184971e+09 2.916950508088600111e-02
1.475477530868050098e+09 2.916951921640204004e-02
1.475477531866914988e+09 2.916953744216112948e-02
1.475477532865780115e+09 2.916952574084476224e-02
1.475477533864645004e+09 2.916952262095772255e-02
1.475477534863509893e+09 2.916952919167615718e-02
1.475477535862375021e+09 2.916953389197153579e-02
1.475477536861239910e+09 2.916954980578388354e-02
1.475477537860105038e+09 2.916954471720321559e-02
1.475477538858969927e+09 2.916953651098384490e-02
1.475477539857835054e+09 2.916954786105882200e-02
1.475477540856699944e+09 2.916955813477256632e-02
1.475477541855565071e+09 2.916955815423165344e-02
1.475477542854429960e+09 2.916955392296948293e-02
1.475477543853295088e+09 2.916956064804969440e-02
1.475477544852159977e+09 2.916956245254588576e-02
1.475477545851025105e+09 2.916957246439334100e-02
1.475477546849889994e+09 2.916958465061321795e-02
1.475477547848754883e+09 2.916957511239014547e-02
1.475477548847620010e+09 2.916958044388566831e-02
1.475477549846484900e+09 2.916958775524221628e-02
1.475477550845350027e+09 2.916959277979975021e-02
1.475477551844214916e+09 2.916960114380895419e-02
1.475477552843080044e+09 2.916960012813803876e-02
1.475477553841944933e+09 2.916959431118355123e-02
1.475477554840810061e+09 2.916958610575651895e-02
1.475477555839674950e+09 2.916959302516286198e-02
1.475477556838540077e+09 2.916960933509177636e-02
1.475477557837404966e+09 2.916960816004653123e-02
1.475477558836270094e+09 2.916960110198762307e-02
1.475477559835134983e+09 2.916960374652168356e-02
1.475477560834000111e+09 2.916961091921196556e-02
1.475477561832865000e+09 2.916962245325651834e-02
1.475477562831729889e+09 2.916962387227413009e-02
1.475477563830595016e+09 2.916962708240855226e-02
1.475477564829459906e+09 2.916963839912906087e-02
1.475477565828325033e+09 2.916962952852010516e-02
1.475477566827189922e+09 2.916962449523842829e-02
1.475477567826055050e+09 2.916963812477317217e-02
1.475477568824919939e+09 2.916965030888939506e-02
1.475477569823785067e+09 2.916965396630459562e-02
1.475477570822649956e+09 2.916965349936051846e-02
1.475477571821515083e+09 2.916965375133532754e-02
1.475477572820379972e+09 2.916965018188707320e-02
1.475477573819245100e+09 2.916965572669636200e-02
1.475477574818109989e+09 2.916966611273403079e-02
1.475477575816975117e+09 2.916967093268211034e-02
1.475477576815840006e+09 2.916967578141680187e-02
1.475477577814704895e+09 2.916967801380180789e-02
1.475477578813570023e+09 2.916967599996234811e-02
1.475477579812434912e+09 2.916967266234856901e-02
1.475477580811300039e+09 2.916968321566874855e-02
1.475477581810164928e+09 2.916970143133803400e-02
1.475477582809030056e+09 2.916969792373438203e-02
1.475477583807894945e+09 2.916968706250229124e-02
1.475477584806760073e+09 2.916969258345627342e-02
1.475477585805624962e+09 2.916970205290691023e-02
1.475477586804490089e+09 2.916971441398268777e-02
1.475477587803354979e+09 2.916970779721328455e-02
1.475477588802220106e+09 2.916969600717015179e-02
1.475477589801084995e+09 2.916971612551063492e-02
1.475477590799949884e+09 2.916973021953205361e-02
1.475477591798815012e+09 2.916972191614363233e-02
1.475477592797679901e+09 2.916971346497357689e-02
1.475477593796545029e+09 2.916972233896528849e-02
1.475477594795409918e+09 2.916974189919422505e-02
1.475477595794275045e+09 2.916973473344697254e-02
1.475477596793139935e+09 2.916972439832336145e-02
